Card_ID,Customer_ID,Card_Type,Card_Network,Credit_Limit,Card_Status,Contactless,Card_Mode,Issue_Date,Expiry_Date
CARD528449,CUST121924,Gold,RuPay,694220,Active,Yes,Physical,2024-07-14,2029-07-14
CARD528450,CUST121925,Silver,American Express,191874,Active,Yes,Physical,2021-04-13,2026-04-13
CARD528451,CUST121926,Gold,American Express,489161,Active,Yes,Physical,2024-08-19,2029-08-19
CARD528452,CUST121926,Classic,RuPay,147989,Active,Yes,Physical,2026-03-08,2031-03-08
CARD528453,CUST121926,Classic,Visa,81028,Blocked,No,Physical,2021-01-21,2026-01-21
CARD528454,CUST121927,Gold,RuPay,327494,Active,Yes,Physical,2023-01-27,2028-01-27
CARD528455,CUST121928,Classic,RuPay,79228,Active,Yes,Physical,2022-03-04,2027-03-04
CARD528456,CUST121929,Classic,American Express,138559,Active,Yes,Physical,2023-11-14,2028-11-14
CARD528457,CUST121930,Gold,RuPay,390122,Active,Yes,Physical,2021-08-19,2026-08-19
CARD528458,CUST121931,Silver,RuPay,163624,Active,Yes,Physical,2025-12-07,2030-12-07
CARD528459,CUST121932,Silver,Visa,208774,Active,No,Virtual,2021-06-20,2026-06-20
CARD528460,CUST121933,Gold,RuPay,627875,Active,Yes,Physical,2026-06-17,2031-06-17
CARD528461,CUST121934,Gold,Mastercard,365273,Active,Yes,Physical,2022-07-27,2027-07-27
CARD528462,CUST121935,Classic,Mastercard,118095,Active,Yes,Virtual,2022-03-30,2027-03-30
CARD528463,CUST121935,Platinum,Visa,954352,Active,Yes,Virtual,2025-10-19,2030-10-19
CARD528464,CUST121936,Gold,American Express,601235,Active,Yes,Physical,2022-04-27,2027-04-27
CARD528465,CUST121937,Platinum,American Express,1041551,Active,Yes,Virtual,2018-07-29,2023-07-29
CARD528466,CUST121938,Silver,Mastercard,265652,Active,Yes,Physical,2021-07-30,2026-07-30
CARD528467,CUST121939,Silver,Mastercard,251217,Active,No,Physical,2021-12-03,2026-12-03
CARD528468,CUST121940,Silver,American Express,170898,Active,Yes,Physical,2022-01-09,2027-01-09
CARD528469,CUST121941,Silver,Visa,266977,Active,No,Physical,2022-05-18,2027-05-18
CARD528470,CUST121942,Gold,RuPay,631639,Active,Yes,Physical,2025-12-30,2030-12-30
CARD528471,CUST121943,Gold,Mastercard,365551,Active,Yes,Virtual,2024-08-25,2029-08-25
CARD528472,CUST121943,Platinum,RuPay,1193022,Active,Yes,Physical,2026-05-18,2031-05-18
CARD528473,CUST121944,Gold,Visa,420469,Active,No,Physical,2021-02-17,2026-02-17
CARD528474,CUST121944,Classic,American Express,149210,Active,Yes,Physical,2018-08-04,2023-08-04
CARD528475,CUST121945,Gold,Visa,326077,Active,Yes,Physical,2019-12-17,2024-12-17
CARD528476,CUST121945,Classic,Visa,129704,Active,No,Physical,2019-05-25,2024-05-25
CARD528477,CUST121946,Silver,American Express,262195,Active,Yes,Virtual,2023-04-22,2028-04-22
CARD528478,CUST121947,Gold,RuPay,304009,Active,Yes,Physical,2022-04-08,2027-04-08
CARD528479,CUST121948,Gold,Visa,694435,Active,Yes,Virtual,2018-11-29,2023-11-29
CARD528480,CUST121948,Silver,Mastercard,287484,Active,Yes,Physical,2019-04-28,2024-04-28
CARD528481,CUST121949,Gold,RuPay,498394,Active,Yes,Physical,2019-08-25,2024-08-25
CARD528482,CUST121950,Classic,American Express,94390,Active,Yes,Virtual,2025-09-06,2030-09-06
CARD528483,CUST121951,Silver,Visa,224088,Active,No,Physical,2019-09-05,2024-09-05
CARD528484,CUST121952,Classic,RuPay,58897,Active,No,Physical,2018-12-25,2023-12-25
CARD528485,CUST121953,Gold,American Express,641774,Active,Yes,Physical,2025-03-02,2030-03-02
CARD528486,CUST121954,Silver,Visa,247209,Active,Yes,Physical,2025-04-14,2030-04-14
CARD528487,CUST121955,Classic,Mastercard,91134,Active,Yes,Physical,2023-04-21,2028-04-21
CARD528488,CUST121956,Gold,Visa,689383,Active,Yes,Virtual,2023-07-26,2028-07-26
CARD528489,CUST121956,Classic,Visa,146074,Active,No,Physical,2018-07-27,2023-07-27
CARD528490,CUST121957,Classic,RuPay,146015,Active,Yes,Physical,2019-10-21,2024-10-21
CARD528491,CUST121958,Platinum,Visa,1120408,Active,Yes,Physical,2019-05-26,2024-05-26
CARD528492,CUST121959,Classic,Mastercard,93190,Active,Yes,Physical,2019-06-14,2024-06-14
CARD528493,CUST121960,Gold,Visa,432104,Lost,Yes,Physical,2020-07-20,2025-07-20
CARD528494,CUST121960,Platinum,RuPay,1141519,Active,Yes,Physical,2024-11-29,2029-11-29
CARD528495,CUST121961,Silver,American Express,179707,Active,Yes,Physical,2025-01-29,2030-01-29
CARD528496,CUST121962,Silver,RuPay,276493,Active,Yes,Physical,2019-08-26,2024-08-26
CARD528497,CUST121963,Classic,RuPay,149798,Active,Yes,Physical,2021-05-06,2026-05-06
CARD528498,CUST121964,Classic,Mastercard,54932,Active,Yes,Physical,2023-12-23,2028-12-23
CARD528499,CUST121965,Gold,RuPay,620204,Active,Yes,Physical,2019-12-02,2024-12-02
CARD528500,CUST121966,Gold,Visa,601544,Active,Yes,Virtual,2020-03-10,2025-03-10
CARD528501,CUST121967,Gold,American Express,591369,Active,Yes,Physical,2020-10-26,2025-10-26
CARD528502,CUST121968,Silver,American Express,222076,Active,Yes,Physical,2025-05-04,2030-05-04
CARD528503,CUST121969,Platinum,Visa,1221677,Active,Yes,Virtual,2022-06-14,2027-06-14
CARD528504,CUST121970,Silver,Mastercard,260973,Active,Yes,Physical,2024-04-18,2029-04-18
CARD528505,CUST121970,Platinum,Visa,1492389,Active,Yes,Physical,2025-04-19,2030-04-19
CARD528506,CUST121971,Gold,American Express,426519,Active,Yes,Physical,2022-07-03,2027-07-03
CARD528507,CUST121972,Platinum,Visa,1078416,Active,Yes,Virtual,2024-12-15,2029-12-15
CARD528508,CUST121972,Platinum,Mastercard,1036837,Active,Yes,Physical,2019-05-25,2024-05-25
CARD528509,CUST121973,Gold,Visa,654756,Active,Yes,Virtual,2025-02-23,2030-02-23
CARD528510,CUST121974,Platinum,Mastercard,846857,Active,Yes,Physical,2026-01-03,2031-01-03
CARD528511,CUST121975,Classic,Mastercard,145091,Active,Yes,Physical,2022-07-26,2027-07-26
CARD528512,CUST121976,Silver,Mastercard,174364,Active,Yes,Virtual,2020-08-03,2025-08-03
CARD528513,CUST121976,Gold,RuPay,464813,Active,No,Physical,2020-02-23,2025-02-23
CARD528514,CUST121977,Classic,American Express,135494,Active,Yes,Virtual,2025-04-15,2030-04-15
CARD528515,CUST121978,Silver,RuPay,210198,Active,Yes,Physical,2019-11-21,2024-11-21
CARD528516,CUST121979,Silver,Visa,156891,Active,No,Virtual,2019-01-01,2024-01-01
CARD528517,CUST121980,Gold,American Express,690353,Active,Yes,Physical,2024-06-12,2029-06-12
CARD528518,CUST121981,Platinum,Visa,1099758,Active,Yes,Physical,2018-09-27,2023-09-27
CARD528519,CUST121982,Silver,Visa,176277,Active,Yes,Physical,2020-12-04,2025-12-04
CARD528520,CUST121983,Gold,American Express,653310,Active,Yes,Physical,2022-06-16,2027-06-16
CARD528521,CUST121984,Silver,Mastercard,260098,Active,Yes,Physical,2019-10-16,2024-10-16
CARD528522,CUST121985,Silver,Visa,235525,Active,Yes,Physical,2024-05-07,2029-05-07
CARD528523,CUST121985,Silver,Mastercard,224853,Active,Yes,Physical,2026-01-28,2031-01-28
CARD528524,CUST121986,Gold,RuPay,575311,Active,Yes,Physical,2025-07-18,2030-07-18
CARD528525,CUST121987,Platinum,American Express,1102794,Active,Yes,Physical,2020-04-02,2025-04-02
CARD528526,CUST121987,Classic,American Express,149946,Active,Yes,Physical,2021-07-14,2026-07-14
CARD528527,CUST121987,Gold,Visa,694609,Active,Yes,Physical,2019-09-17,2024-09-17
CARD528528,CUST121988,Platinum,Visa,810696,Active,Yes,Physical,2020-12-11,2025-12-11
CARD528529,CUST121988,Platinum,RuPay,1011971,Active,Yes,Physical,2024-06-07,2029-06-07
CARD528530,CUST121989,Classic,American Express,105649,Active,Yes,Physical,2025-04-22,2030-04-22
CARD528531,CUST121989,Silver,RuPay,160354,Active,Yes,Physical,2021-02-25,2026-02-25
CARD528532,CUST121990,Classic,RuPay,139572,Active,Yes,Virtual,2023-03-06,2028-03-06
CARD528533,CUST121991,Gold,American Express,605799,Active,Yes,Physical,2025-02-17,2030-02-17
CARD528534,CUST121992,Classic,Visa,54091,Active,Yes,Physical,2020-04-26,2025-04-26
CARD528535,CUST121992,Gold,American Express,696598,Active,Yes,Physical,2022-03-14,2027-03-14
CARD528536,CUST121993,Platinum,Mastercard,942084,Active,Yes,Physical,2023-06-02,2028-06-02
CARD528537,CUST121994,Classic,American Express,79888,Active,Yes,Virtual,2026-02-11,2031-02-11
CARD528538,CUST121995,Gold,Mastercard,388818,Active,Yes,Virtual,2019-10-12,2024-10-12
CARD528539,CUST121996,Gold,RuPay,656558,Active,Yes,Physical,2025-11-05,2030-11-05
CARD528540,CUST121997,Gold,Visa,410050,Active,Yes,Physical,2021-01-06,2026-01-06
CARD528541,CUST121998,Classic,American Express,146834,Active,Yes,Physical,2022-07-15,2027-07-15
CARD528542,CUST121999,Silver,Visa,177011,Active,No,Virtual,2026-04-25,2031-04-25
CARD528543,CUST121999,Gold,Visa,699911,Active,Yes,Physical,2022-04-18,2027-04-18
CARD528544,CUST122000,Gold,Mastercard,544274,Active,Yes,Physical,2021-02-13,2026-02-13
CARD528545,CUST122001,Gold,RuPay,350640,Active,Yes,Virtual,2021-09-25,2026-09-25
CARD528546,CUST122002,Silver,RuPay,264914,Active,Yes,Virtual,2021-11-09,2026-11-09
CARD528547,CUST122003,Gold,Visa,464484,Active,Yes,Physical,2021-05-01,2026-05-01
CARD528548,CUST122003,Silver,RuPay,252203,Active,No,Physical,2018-10-08,2023-10-08
CARD528549,CUST122004,Silver,Mastercard,190592,Active,Yes,Physical,2020-02-16,2025-02-16
CARD528550,CUST122005,Platinum,RuPay,770233,Active,Yes,Virtual,2024-01-02,2029-01-02
CARD528551,CUST122006,Gold,Mastercard,625661,Active,Yes,Physical,2025-09-10,2030-09-10
CARD528552,CUST122006,Classic,Visa,127966,Active,No,Physical,2019-11-01,2024-11-01
CARD528553,CUST122007,Classic,Mastercard,116213,Active,Yes,Physical,2025-12-04,2030-12-04
CARD528554,CUST122007,Classic,Visa,143538,Active,No,Physical,2022-12-27,2027-12-27
CARD528555,CUST122008,Silver,Visa,232963,Active,Yes,Physical,2020-03-21,2025-03-21
CARD528556,CUST122009,Gold,RuPay,623269,Active,No,Physical,2022-01-09,2027-01-09
CARD528557,CUST122010,Classic,American Express,91264,Active,Yes,Physical,2021-01-05,2026-01-05
CARD528558,CUST122011,Gold,Visa,571115,Active,Yes,Physical,2025-09-10,2030-09-10
CARD528559,CUST122012,Classic,American Express,74277,Active,Yes,Virtual,2024-06-23,2029-06-23
CARD528560,CUST122013,Silver,Visa,176914,Active,Yes,Physical,2025-03-20,2030-03-20
CARD528561,CUST122014,Silver,American Express,225320,Active,Yes,Physical,2023-09-24,2028-09-24
CARD528562,CUST122014,Classic,RuPay,96936,Active,Yes,Virtual,2024-03-09,2029-03-09
CARD528563,CUST122015,Silver,RuPay,258518,Active,Yes,Virtual,2022-02-28,2027-02-28
CARD528564,CUST122016,Classic,Mastercard,99647,Active,Yes,Physical,2020-05-19,2025-05-19
CARD528565,CUST122016,Classic,Visa,119353,Active,Yes,Virtual,2021-07-15,2026-07-15
CARD528566,CUST122017,Gold,Mastercard,637012,Active,Yes,Virtual,2021-12-06,2026-12-06
CARD528567,CUST122018,Silver,American Express,214832,Active,Yes,Virtual,2025-07-24,2030-07-24
CARD528568,CUST122019,Gold,American Express,521181,Active,Yes,Physical,2025-06-14,2030-06-14
CARD528569,CUST122020,Classic,Visa,126904,Active,No,Virtual,2021-02-11,2026-02-11
CARD528570,CUST122021,Silver,Mastercard,162811,Active,Yes,Virtual,2025-05-24,2030-05-24
CARD528571,CUST122021,Platinum,Mastercard,1382800,Active,Yes,Physical,2021-07-12,2026-07-12
CARD528572,CUST122022,Gold,American Express,430132,Active,Yes,Physical,2023-05-29,2028-05-29
CARD528573,CUST122022,Platinum,RuPay,1085022,Active,Yes,Physical,2026-06-30,2031-06-30
CARD528574,CUST122022,Gold,American Express,458601,Active,Yes,Physical,2020-07-20,2025-07-20
CARD528575,CUST122023,Gold,American Express,413039,Active,No,Physical,2021-02-20,2026-02-20
CARD528576,CUST122024,Gold,American Express,399064,Active,Yes,Physical,2020-03-12,2025-03-12
CARD528577,CUST122025,Platinum,Visa,1370511,Expired,Yes,Physical,2021-04-03,2026-04-03
CARD528578,CUST122026,Gold,RuPay,505961,Active,Yes,Physical,2022-04-06,2027-04-06
CARD528579,CUST122027,Gold,Visa,564182,Active,Yes,Physical,2019-09-19,2024-09-19
CARD528580,CUST122028,Platinum,RuPay,1188331,Active,No,Physical,2020-01-09,2025-01-09
CARD528581,CUST122029,Silver,Visa,161293,Active,Yes,Physical,2024-01-22,2029-01-22
CARD528582,CUST122030,Silver,American Express,200751,Active,Yes,Physical,2020-11-08,2025-11-08
CARD528583,CUST122030,Classic,Mastercard,61055,Active,Yes,Physical,2024-12-13,2029-12-13
CARD528584,CUST122031,Platinum,Visa,1052219,Active,Yes,Physical,2026-02-09,2031-02-09
CARD528585,CUST122031,Classic,Visa,93366,Active,No,Physical,2019-03-23,2024-03-23
CARD528586,CUST122032,Silver,RuPay,261602,Active,Yes,Physical,2025-08-13,2030-08-13
CARD528587,CUST122032,Platinum,American Express,1005078,Active,Yes,Physical,2019-04-20,2024-04-20
CARD528588,CUST122033,Classic,Mastercard,143987,Active,Yes,Physical,2026-03-22,2031-03-22
CARD528589,CUST122034,Silver,American Express,228280,Active,Yes,Physical,2024-08-01,2029-08-01
CARD528590,CUST122035,Silver,Visa,267374,Active,No,Physical,2019-09-03,2024-09-03
CARD528591,CUST122036,Platinum,Visa,1237540,Active,Yes,Physical,2019-09-18,2024-09-18
CARD528592,CUST122037,Platinum,American Express,1400824,Active,Yes,Virtual,2024-01-03,2029-01-03
CARD528593,CUST122038,Silver,Visa,241215,Active,Yes,Virtual,2026-02-11,2031-02-11
CARD528594,CUST122039,Platinum,Mastercard,852446,Active,Yes,Virtual,2019-07-16,2024-07-16
CARD528595,CUST122039,Classic,Visa,88211,Active,Yes,Virtual,2023-04-29,2028-04-29
CARD528596,CUST122040,Gold,American Express,484991,Active,Yes,Physical,2020-12-03,2025-12-03
CARD528597,CUST122040,Classic,American Express,77403,Active,Yes,Physical,2024-06-03,2029-06-03
CARD528598,CUST122041,Classic,RuPay,115804,Active,Yes,Physical,2025-02-05,2030-02-05
CARD528599,CUST122041,Silver,RuPay,252446,Active,Yes,Physical,2023-09-06,2028-09-06
CARD528600,CUST122042,Gold,RuPay,517100,Active,No,Physical,2023-09-23,2028-09-23
CARD528601,CUST122042,Silver,RuPay,298653,Active,No,Physical,2018-12-19,2023-12-19
CARD528602,CUST122043,Gold,Visa,414170,Active,Yes,Physical,2022-03-31,2027-03-31
CARD528603,CUST122044,Silver,Visa,160405,Active,Yes,Physical,2019-11-04,2024-11-04
CARD528604,CUST122045,Gold,RuPay,431099,Active,Yes,Physical,2020-05-06,2025-05-06
CARD528605,CUST122046,Platinum,American Express,1057645,Active,No,Physical,2022-01-18,2027-01-18
CARD528606,CUST122046,Gold,Visa,420681,Active,Yes,Virtual,2021-01-20,2026-01-20
CARD528607,CUST122047,Silver,Mastercard,184066,Active,No,Virtual,2021-01-19,2026-01-19
CARD528608,CUST122048,Gold,Mastercard,381790,Active,Yes,Physical,2020-10-25,2025-10-25
CARD528609,CUST122049,Gold,RuPay,536093,Active,Yes,Physical,2024-05-08,2029-05-08
CARD528610,CUST122049,Platinum,American Express,748879,Active,Yes,Virtual,2024-06-17,2029-06-17
CARD528611,CUST122050,Classic,Visa,57434,Active,No,Physical,2018-11-23,2023-11-23
CARD528612,CUST122050,Silver,Visa,260436,Active,Yes,Physical,2019-12-05,2024-12-05
CARD528613,CUST122050,Platinum,Visa,1117857,Active,No,Physical,2022-09-26,2027-09-26
CARD528614,CUST122051,Silver,RuPay,158309,Active,Yes,Physical,2023-04-25,2028-04-25
CARD528615,CUST122051,Silver,Mastercard,273894,Active,Yes,Physical,2024-02-23,2029-02-23
CARD528616,CUST122052,Silver,Mastercard,276208,Active,Yes,Physical,2025-12-05,2030-12-05
CARD528617,CUST122052,Silver,RuPay,214588,Active,Yes,Physical,2026-03-21,2031-03-21
CARD528618,CUST122053,Gold,RuPay,388550,Active,Yes,Virtual,2025-05-25,2030-05-25
CARD528619,CUST122054,Silver,Visa,187060,Active,Yes,Physical,2020-11-01,2025-11-01
CARD528620,CUST122055,Silver,RuPay,225164,Active,Yes,Physical,2024-05-23,2029-05-23
CARD528621,CUST122055,Platinum,Visa,1047719,Active,Yes,Physical,2022-09-24,2027-09-24
CARD528622,CUST122056,Platinum,Mastercard,940072,Active,Yes,Physical,2025-01-29,2030-01-29
CARD528623,CUST122056,Silver,American Express,238160,Active,No,Physical,2026-03-22,2031-03-22
CARD528624,CUST122057,Gold,American Express,699693,Active,Yes,Physical,2025-03-21,2030-03-21
CARD528625,CUST122057,Gold,American Express,409679,Active,No,Physical,2024-10-19,2029-10-19
CARD528626,CUST122058,Gold,Visa,337649,Active,No,Physical,2019-07-11,2024-07-11
CARD528627,CUST122058,Classic,RuPay,108042,Active,Yes,Physical,2026-01-14,2031-01-14
CARD528628,CUST122058,Gold,Visa,562840,Active,Yes,Physical,2022-09-29,2027-09-29
CARD528629,CUST122059,Silver,Visa,298535,Active,Yes,Physical,2024-09-06,2029-09-06
CARD528630,CUST122060,Classic,Mastercard,103225,Active,No,Virtual,2025-02-17,2030-02-17
CARD528631,CUST122061,Gold,American Express,560633,Active,Yes,Virtual,2023-11-06,2028-11-06
CARD528632,CUST122062,Gold,American Express,617381,Active,Yes,Virtual,2022-12-15,2027-12-15
CARD528633,CUST122062,Platinum,Mastercard,901148,Active,Yes,Physical,2022-07-09,2027-07-09
CARD528634,CUST122063,Silver,Visa,229753,Active,Yes,Physical,2025-04-05,2030-04-05
CARD528635,CUST122064,Gold,American Express,670986,Active,Yes,Physical,2022-01-08,2027-01-08
CARD528636,CUST122065,Platinum,Visa,1456370,Active,Yes,Virtual,2022-10-24,2027-10-24
CARD528637,CUST122066,Gold,American Express,417569,Active,Yes,Virtual,2020-01-29,2025-01-29
CARD528638,CUST122067,Silver,Visa,229207,Active,No,Physical,2019-08-21,2024-08-21
CARD528639,CUST122068,Gold,RuPay,383655,Active,Yes,Physical,2020-03-06,2025-03-06
CARD528640,CUST122069,Silver,American Express,233490,Active,Yes,Physical,2021-06-03,2026-06-03
CARD528641,CUST122069,Silver,Visa,153882,Expired,Yes,Physical,2022-05-05,2027-05-05
CARD528642,CUST122070,Classic,RuPay,112469,Active,Yes,Physical,2022-12-06,2027-12-06
CARD528643,CUST122071,Silver,American Express,186219,Active,No,Virtual,2025-04-22,2030-04-22
CARD528644,CUST122072,Platinum,Visa,1057387,Active,Yes,Physical,2023-02-26,2028-02-26
CARD528645,CUST122073,Classic,Visa,126809,Active,Yes,Physical,2021-01-13,2026-01-13
CARD528646,CUST122074,Silver,Mastercard,250275,Active,Yes,Physical,2021-01-02,2026-01-02
CARD528647,CUST122074,Platinum,RuPay,1301778,Active,Yes,Physical,2020-09-05,2025-09-05
CARD528648,CUST122075,Gold,Mastercard,601168,Active,Yes,Physical,2019-05-28,2024-05-28
CARD528649,CUST122076,Gold,RuPay,695249,Active,Yes,Physical,2023-01-11,2028-01-11
CARD528650,CUST122077,Classic,RuPay,72489,Active,Yes,Physical,2022-03-20,2027-03-20
CARD528651,CUST122077,Gold,Visa,524143,Active,Yes,Physical,2024-02-21,2029-02-21
CARD528652,CUST122078,Gold,Visa,359304,Active,Yes,Physical,2023-04-21,2028-04-21
CARD528653,CUST122078,Silver,Visa,173041,Active,Yes,Physical,2019-07-11,2024-07-11
CARD528654,CUST122079,Gold,Mastercard,528867,Active,Yes,Physical,2020-02-25,2025-02-25
CARD528655,CUST122080,Gold,RuPay,349944,Active,Yes,Physical,2021-02-14,2026-02-14
CARD528656,CUST122080,Gold,RuPay,654855,Active,No,Physical,2024-04-25,2029-04-25
CARD528657,CUST122081,Silver,American Express,273841,Active,Yes,Physical,2023-03-19,2028-03-19
CARD528658,CUST122082,Platinum,Visa,771157,Active,Yes,Physical,2020-07-31,2025-07-31
CARD528659,CUST122083,Classic,American Express,51651,Active,No,Physical,2021-02-23,2026-02-23
CARD528660,CUST122083,Classic,RuPay,54723,Expired,Yes,Physical,2020-04-29,2025-04-29
CARD528661,CUST122083,Platinum,Mastercard,807384,Active,No,Physical,2025-10-24,2030-10-24
CARD528662,CUST122084,Gold,Visa,501216,Active,Yes,Physical,2020-02-15,2025-02-15
CARD528663,CUST122085,Gold,Mastercard,626476,Expired,Yes,Physical,2021-04-19,2026-04-19
CARD528664,CUST122086,Gold,American Express,360310,Active,Yes,Physical,2019-12-28,2024-12-28
CARD528665,CUST122086,Classic,RuPay,115005,Active,Yes,Physical,2024-11-21,2029-11-21
CARD528666,CUST122087,Gold,American Express,378724,Expired,Yes,Physical,2022-04-13,2027-04-13
CARD528667,CUST122088,Silver,American Express,234059,Active,Yes,Physical,2019-09-07,2024-09-07
CARD528668,CUST122088,Classic,Visa,146961,Active,Yes,Virtual,2024-06-22,2029-06-22
CARD528669,CUST122089,Silver,Visa,219538,Active,Yes,Virtual,2025-04-21,2030-04-21
CARD528670,CUST122090,Gold,American Express,505062,Active,No,Physical,2019-08-25,2024-08-25
CARD528671,CUST122090,Gold,Visa,410668,Active,No,Physical,2021-12-26,2026-12-26
CARD528672,CUST122091,Gold,Mastercard,584526,Expired,Yes,Physical,2020-11-28,2025-11-28
CARD528673,CUST122092,Silver,Mastercard,261213,Active,Yes,Virtual,2025-10-03,2030-10-03
CARD528674,CUST122093,Gold,Visa,644209,Blocked,No,Physical,2020-07-08,2025-07-08
CARD528675,CUST122094,Gold,RuPay,414313,Active,No,Physical,2026-06-27,2031-06-27
CARD528676,CUST122094,Silver,American Express,274561,Active,Yes,Physical,2022-08-30,2027-08-30
CARD528677,CUST122095,Platinum,RuPay,1451367,Active,Yes,Physical,2019-04-11,2024-04-11
CARD528678,CUST122096,Silver,Visa,186080,Active,Yes,Physical,2018-09-27,2023-09-27
CARD528679,CUST122097,Silver,Visa,248567,Active,Yes,Physical,2025-09-11,2030-09-11
CARD528680,CUST122098,Gold,Visa,361523,Active,Yes,Physical,2018-08-05,2023-08-05
CARD528681,CUST122098,Gold,RuPay,464850,Active,Yes,Virtual,2022-12-16,2027-12-16
CARD528682,CUST122099,Classic,Visa,149745,Active,No,Physical,2021-10-08,2026-10-08
CARD528683,CUST122099,Silver,American Express,208992,Active,Yes,Virtual,2023-03-04,2028-03-04
CARD528684,CUST122100,Classic,American Express,83849,Active,Yes,Physical,2026-01-30,2031-01-30
CARD528685,CUST122101,Gold,Visa,603181,Active,Yes,Physical,2025-07-31,2030-07-31
CARD528686,CUST122102,Classic,Mastercard,141162,Active,Yes,Physical,2021-07-02,2026-07-02
CARD528687,CUST122103,Classic,Visa,93768,Active,No,Physical,2020-11-23,2025-11-23
CARD528688,CUST122103,Classic,American Express,111812,Active,Yes,Physical,2019-02-20,2024-02-20
CARD528689,CUST122104,Silver,RuPay,188626,Active,Yes,Physical,2018-12-06,2023-12-06
CARD528690,CUST122105,Silver,American Express,164587,Active,Yes,Virtual,2023-03-23,2028-03-23
CARD528691,CUST122105,Platinum,American Express,1396712,Active,Yes,Physical,2019-07-28,2024-07-28
CARD528692,CUST122105,Platinum,American Express,1300395,Active,Yes,Physical,2024-08-04,2029-08-04
CARD528693,CUST122106,Gold,American Express,401475,Active,Yes,Physical,2023-09-22,2028-09-22
CARD528694,CUST122107,Gold,American Express,506012,Active,Yes,Physical,2024-03-31,2029-03-31
CARD528695,CUST122107,Gold,American Express,369205,Active,Yes,Physical,2019-10-26,2024-10-26
CARD528696,CUST122108,Silver,American Express,261264,Active,No,Physical,2020-01-31,2025-01-31
CARD528697,CUST122109,Classic,Visa,67656,Active,Yes,Physical,2019-11-29,2024-11-29
CARD528698,CUST122109,Platinum,American Express,897162,Active,No,Physical,2021-05-06,2026-05-06
CARD528699,CUST122110,Gold,RuPay,515184,Active,Yes,Physical,2020-09-19,2025-09-19
CARD528700,CUST122111,Silver,Mastercard,233989,Active,Yes,Physical,2019-02-19,2024-02-19
CARD528701,CUST122112,Gold,American Express,357762,Active,Yes,Physical,2019-09-21,2024-09-21
CARD528702,CUST122113,Silver,Mastercard,245686,Blocked,Yes,Physical,2021-07-01,2026-07-01
CARD528703,CUST122114,Gold,RuPay,426518,Active,Yes,Physical,2026-04-25,2031-04-25
CARD528704,CUST122115,Classic,Mastercard,65888,Active,Yes,Physical,2026-03-15,2031-03-15
CARD528705,CUST122115,Platinum,Mastercard,1053761,Active,Yes,Physical,2022-06-22,2027-06-22
CARD528706,CUST122116,Platinum,RuPay,982530,Active,Yes,Physical,2022-03-09,2027-03-09
CARD528707,CUST122117,Silver,Visa,266496,Active,No,Virtual,2022-08-06,2027-08-06
CARD528708,CUST122117,Classic,RuPay,80849,Active,Yes,Physical,2018-12-31,2023-12-31
CARD528709,CUST122117,Classic,RuPay,68567,Active,No,Physical,2024-12-03,2029-12-03
CARD528710,CUST122118,Silver,RuPay,211435,Active,Yes,Physical,2020-08-03,2025-08-03
CARD528711,CUST122119,Gold,American Express,460701,Active,Yes,Physical,2024-06-27,2029-06-27
CARD528712,CUST122120,Platinum,Visa,1259049,Active,Yes,Physical,2018-09-03,2023-09-03
CARD528713,CUST122121,Silver,RuPay,283654,Active,No,Physical,2023-02-27,2028-02-27
CARD528714,CUST122122,Silver,Mastercard,282678,Active,Yes,Physical,2024-03-18,2029-03-18
CARD528715,CUST122123,Gold,Mastercard,584201,Active,Yes,Physical,2019-05-26,2024-05-26
CARD528716,CUST122123,Classic,American Express,140869,Active,Yes,Physical,2021-03-19,2026-03-19
CARD528717,CUST122124,Gold,American Express,361877,Active,Yes,Virtual,2024-08-21,2029-08-21
CARD528718,CUST122125,Silver,RuPay,294835,Active,No,Virtual,2023-10-03,2028-10-03
CARD528719,CUST122126,Gold,Visa,372681,Active,No,Virtual,2020-04-16,2025-04-16
CARD528720,CUST122127,Classic,Mastercard,110527,Active,Yes,Physical,2023-11-16,2028-11-16
CARD528721,CUST122128,Platinum,American Express,1050272,Active,Yes,Physical,2020-06-21,2025-06-21
CARD528722,CUST122128,Classic,Visa,114171,Active,No,Physical,2024-04-11,2029-04-11
CARD528723,CUST122129,Gold,RuPay,305387,Active,Yes,Physical,2019-08-04,2024-08-04
CARD528724,CUST122129,Classic,American Express,95564,Active,Yes,Physical,2025-10-17,2030-10-17
CARD528725,CUST122130,Gold,Visa,443305,Active,Yes,Virtual,2025-03-20,2030-03-20
CARD528726,CUST122131,Gold,American Express,319969,Active,Yes,Physical,2018-08-13,2023-08-13
CARD528727,CUST122132,Silver,RuPay,231641,Active,Yes,Physical,2025-06-09,2030-06-09
CARD528728,CUST122133,Gold,RuPay,406884,Active,Yes,Physical,2018-12-29,2023-12-29
CARD528729,CUST122134,Platinum,RuPay,1339483,Active,Yes,Physical,2020-07-07,2025-07-07
CARD528730,CUST122135,Classic,Visa,65346,Active,Yes,Physical,2019-09-24,2024-09-24
CARD528731,CUST122136,Silver,Visa,175711,Active,Yes,Physical,2022-09-11,2027-09-11
CARD528732,CUST122137,Classic,RuPay,69510,Active,Yes,Physical,2020-04-20,2025-04-20
CARD528733,CUST122138,Classic,Visa,53190,Active,Yes,Virtual,2019-06-22,2024-06-22
